"id";"pesid";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_principal";"causa_acidente";"ordem_tipo_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"id_veiculo";"tipo_veiculo";"marca";"ano_fabricacao_veiculo";"tipo_envolvido";"estado_fisico";"idade";"sexo";"ilesos";"feridos_leves";"feridos_graves";"mortos";"latitude";"longitude";"regional";"delegacia";"uop"
100130;216748;2018-01-01;"segunda-feira";"18:20:00";"SP";101;47,7;"UBATUBA";"Nao";"Ingestao de alcool";1;"Colisao transversal";"Com Vitimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Curva";"Sim";177822;"Automóvel";"HONDA/CITY LX FLEX";2009;"Condutor";"Ileso";28;"Masculino";1;0;0;0;"-23.43461685";"-45.08648091";"SR-SP";"DEL6/7";"UOP01/SP"
100130;216738;2018-01-01;"segunda-feira";"18:20:00";"SP";101;47,7;"UBATUBA";"Nao";"Ingestao de alcool";1;"Colisao transversal";"Com Vitimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Curva";"Sim";177821;"Motocicleta";"KAWASAKI/NINJA 250R";2011;"Condutor";"Lesoes Leves";24;"Masculino";0;1;0;0;"-23.43461685";"-45.08648091";"SR-SP";"DEL6/7";"UOP01/SP"
100160;216755;2018-01-01;"segunda-feira";"18:15:00";"GO";60;41,1;"APARECIDA DE GOIANIA";"Nao";"Ingestao de alcool";1;"Colisao transversal";"Com Vitimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Nao Informado";"Sim";177915;"Automóvel";"VW/NOVO GOL 1.0 CITY";2014;"Condutor";"Ileso";50;"Masculino";1;0;0;0;"-16.76719322";"-49.32300478";"SR-GO";"DEL1/1";"UOP03/GO"
100160;216733;2018-01-01;"segunda-feira";"18:15:00";"GO";60;41,1;"APARECIDA DE GOIANIA";"Nao";"Ingestao de alcool";1;"Colisao transversal";"Com Vitimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Nao Informado";"Sim";177914;"Automóvel";"HONDA/CIVIC LXL FLEX";2011;"Condutor";"Ileso";35;"Masculino";1;0;0;0;"-16.76719322";"-49.32300478";"SR-GO";"DEL1/1";"UOP03/GO"
100160;216749;2018-01-01;"segunda-feira";"18:15:00";"GO";60;41,1;"APARECIDA DE GOIANIA";"Nao";"Ingestao de alcool";1;"Colisao transversal";"Com Vitimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Nao Informado";"Sim";177914;"Automóvel";"HONDA/CIVIC LXL FLEX";2011;"Passageiro";"Lesoes Leves";33;"Feminino";0;1;0;0;"-16.76719322";"-49.32300478";"SR-GO";"DEL1/1";"UOP03/GO"
100160;216751;2018-01-01;"segunda-feira";"18:15:00";"GO";60;41,1;"APARECIDA DE GOIANIA";"Nao";"Ingestao de alcool";1;"Colisao transversal";"Com Vitimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Nao Informado";"Sim";177914;"Automóvel";"HONDA/CIVIC LXL FLEX";2011;"Passageiro";"Lesoes Leves";14;"Feminino";0;1;0;0;"-16.76719322";"-49.32300478";"SR-GO";"DEL1/1";"UOP03/GO"
100184;222481;2018-01-01;"segunda-feira";"19:00:00";"PA";222;233,6;"MARABA";"Sim";"Ingestao de alcool";1;"Colisao frontal";"Sem Vitimas";"Plena Noite";"Crescente";"Ceu Claro";"Simples";"Reta";"Nao";177983;"Caminhonete";"FIAT/STRADA ADVENTURE CD";2012;"Condutor";"Ileso";42;"Masculino";1;0;0;0;"-5.26596515";"-49.06952262";"SR-PA";"DEL19/3";"UOP01/PA"
100184;222482;2018-01-01;"segunda-feira";"19:00:00";"PA";222;233,6;"MARABA";"Sim";"Ingestao de alcool";1;"Colisao frontal";"Sem Vitimas";"Plena Noite";"Crescente";"Ceu Claro";"Simples";"Reta";"Nao";177984;"Automóvel";"VW/GOL 16V";1999;"Condutor";"Ileso";32;"Feminino";1;0;0;0;"-5.26596515";"-49.06952262";"SR-PA";"DEL19/3";"UOP01/PA"
100188;216805;2018-01-01;"segunda-feira";"21:40:00";"SC";101;200;"SAO JOSE";"Sim";"Ingestao de alcool";1;"Colisao traseira";"Sem Vitimas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Reta";"Sim";177999;"Automóvel";"I/CITROEN C4 20EXCA5P F";2009;"Condutor";"Ileso";38;"Masculino";1;0;0;0;"-27.53648238";"-48.62735325";"SR-SC";"DEL8/1";"UOP01/SC"
100188;216806;2018-01-01;"segunda-feira";"21:40:00";"SC";101;200;"SAO JOSE";"Sim";"Ingestao de alcool";1;"Colisao traseira";"Sem Vitimas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Reta";"Sim";178000;"Automóvel";"VW/VOYAGE 1.6 COMFORTL";2009;"Condutor";"Ileso";40;"Masculino";1;0;0;0;"-27.53648238";"-48.62735325";"SR-SC";"DEL8/1";"UOP01/SC"
100209;217808;2018-01-01;"segunda-feira";"23:50:00";"BA";116;404,3;"FEIRA DE SANTANA";"Sim";"Ingestao de alcool";1;"Colisao frontal";"Com Vitimas Feridas";"Plena Noite";"Crescente";"Ceu Claro";"Simples";"Reta";"Nao";178052;"Motocicleta";"HONDA/POP 110I";2015;"Condutor";"Lesoes Graves";22;"Masculino";0;0;1;0;"-12.0699422";"-38.96970657";"SR-BA";"DEL10/2";"UOP02/BA"
100209;217824;2018-01-01;"segunda-feira";"23:50:00";"BA";116;404,3;"FEIRA DE SANTANA";"Sim";"Ingestao de alcool";1;"Colisao frontal";"Com Vitimas Feridas";"Plena Noite";"Crescente";"Ceu Claro";"Simples";"Reta";"Nao";178715;"Automóvel";"";NA;"Condutor";"Nao Informado";NA;"Nao Informado";0;0;0;0;"-12.0699422";"-38.96970657";"SR-BA";"DEL10/2";"UOP02/BA"
100274;216916;2018-01-02;"terca-feira";"01:20:00";"RJ";101;445;"MANGARATIBA";"Sim";"Ingestao de alcool";1;"Capotamento";"Com Vitimas Feridas";"Plena Noite";"Decrescente";"Ceu Claro";"Simples";"Curva";"Nao";178081;"Automóvel";"HYUNDAI/HB20S 1.6A PREM";2015;"Condutor";"Lesoes Leves";37;"Masculino";0;1;0;0;"-22.99164593";"-44.0963611";"SR-RJ";"DEL5/3";"UOP01/RJ"
100274;216917;2018-01-02;"terca-feira";"01:20:00";"RJ";101;445;"MANGARATIBA";"Sim";"Ingestao de alcool";1;"Capotamento";"Com Vitimas Feridas";"Plena Noite";"Decrescente";"Ceu Claro";"Simples";"Curva";"Nao";178081;"Automóvel";"HYUNDAI/HB20S 1.6A PREM";2015;"Passageiro";"Lesoes Leves";36;"Feminino";0;1;0;0;"-22.99164593";"-44.0963611";"SR-RJ";"DEL5/3";"UOP01/RJ"
100306;216956;2018-01-02;"terca-feira";"05:50:00";"RS";285;310,8;"PASSO FUNDO";"Sim";"Ingestao de alcool";1;"Saida de leito carrocavel";"Com Vitimas Feridas";"Plena Noite";"Decrescente";"Ignorado";"Simples";"Reta";"Nao";178127;"Automóvel";"FIAT/UNO MILLE FIRE FLEX";2008;"Condutor";"Lesoes Leves";40;"Masculino";0;1;0;0;"-28.24021645";"-52.54100359";"SR-RS";"DEL9/8";"UOP01/RS"
100364;217421;2018-01-02;"terca-feira";"13:10:00";"TO";153;136,4;"ARAGUAINA";"Sim";"Ingestao de alcool";1;"Colisao transversal";"Com Vitimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";178424;"Automóvel";"CHEVROLET/ONIX 1.4MT LT";2013;"Passageiro";"Ileso";51;"Feminino";1;0;0;0;"-7.14082";"-48.201561";"SR-TO";"UOP04/TO";""
100364;217429;2018-01-02;"terca-feira";"13:10:00";"TO";153;136,4;"ARAGUAINA";"Sim";"Ingestao de alcool";1;"Colisao transversal";"Com Vitimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";178425;"Motocicleta";"HONDA/CG 150 TITAN ESD";2005;"Passageiro";"Lesoes Leves";26;"Feminino";0;1;0;0;"-7.14082";"-48.201561";"SR-TO";"UOP04/TO";""
